city,latitude,longitude,cluster
Mahis,31.9833,35.7667,34
Cahokia Heights,38.571,-90.1525,182
Ostermundigen,46.955,7.4894,151
Arco,45.9167,10.8833,57
North Aurora,41.8086,-88.3414,263
Floirac,44.8375,-0.5247,454
McKeesport,40.3418,-79.844,613
Eslov,55.8392,13.3039,567
Dergaon,26.7,93.9667,385
Douar Oulad Mbarek,34.2833,-4.3167,648
Kuttalam,11.0758,79.5608,883
Chitipa,-9.7019,33.27,201
Koping,59.5167,15.9833,296
Toba,34.4813,136.8434,835
Saint-Colomban,45.73,-74.13,59
Dianopolis,-11.6258,-46.8203,968
Dniprorudne,47.3863,34.997,776
Reni,45.4575,28.2711,599
Ekazhevo,43.2081,44.8186,631
Manzanares,38.9964,-3.3731,909
Kodiyeri,11.7067,75.5331,445
Nikshahr,26.2253,60.2167,473
Liulin,34.5891,103.5081,809
Laukaha,26.55,86.47,855
Sapucaia,-21.995,-42.9139,992
Erjie,24.6997,102.4872,438
Bad Munder am Deister,52.1992,9.4653,27
Estancia Pozo Colorado,-23.4136,-58.9144,480
Susner,23.9467,76.0882,211
Bekes,46.7667,21.1333,501
Herzele,50.8833,3.8833,634
Rockland,42.1295,-70.91,131
Cesson-Sevigne,48.1217,-1.6025,503
Ban Mae Ngon Khilek,19.8021,99.1614,87
Pirapemas,-3.7167,-44.2333,694
Domodossola,46.1167,8.2833,336
Hlybokaye,55.1333,27.6833,624
Live Oak,36.986,-121.9804,134
Broken Hill,-31.95,141.4667,721
Dialafara,13.4606,-11.3786,19
Zaltan,32.95,11.8658,434
Ashton,-44.0333,171.7667,629
Ngora,1.4575,33.7764,947
Major Isidoro,-9.5319,-36.985,829
Kharhial,20.2885,82.7606,632
Miramichi,47.0196,-65.5072,395
Kiangan,16.7775,121.0878,399
Vettavalam,12.1077,79.2452,524
Vrede,-27.43,29.16,207
Miaojiaping,37.5777,110.0658,29
Kalyanpur Bamaiya,25.714,85.9212,297
Kreuzau,50.75,6.4831,83
Florina,40.7833,21.4,832
Diepholz,52.6072,8.3711,199
Maripad,17.372,79.8807,571
Palanan,17.0589,122.43,399
Harwich,51.934,1.266,9
East Lampeter,40.0375,-76.2162,0
Dourbali,11.805,15.8647,176
Panorama,40.5833,23.0333,832
Bechem,7.0833,-2.0167,443
Dugo Selo,45.8058,16.2331,153
Dumri,25.4014,86.1165,440
Mairi,-11.7167,-40.1333,566
Avion,50.41,2.8336,286
Webster,42.0521,-71.8485,131
Hope Mills,34.971,-78.9597,181
Levin,-40.6219,175.2867,51
Torredembarra,41.15,1.4,396
South Ockendon,51.5207,0.2956,9
Moreton,53.401,-3.111,92
Pulla,16.806,81.3241,986
Kitahiroshima,34.6744,132.5383,99
Southbridge,42.0604,-72.0338,131
Tufanbeyli,38.2647,36.2225,145
Beni Fouda,36.2861,5.6072,570
Whittlesey,52.558,-0.13,218
Anacortes,48.4878,-122.6292,14
Duffel,51.1,4.5167,634
Brignoles,43.4058,6.0615,553
Minquan,37.442,103.3811,809
Biliran,11.58,124.48,18
El Omaria,36.2667,3.0333,575
Bad Sackingen,47.55,7.95,151
Jaguaripe,-13.1128,-38.8958,363
Vandalur,12.8924,80.0808,524
Brenham,30.1584,-96.3966,55
Yumurtalik,36.7678,35.7922,528
Pinehurst,35.1922,-79.4684,181
Tohoue,6.3967,2.5853,177
Pianoro,44.3875,11.3444,57
Golitsyno,55.6147,36.9872,404
Tunapuna,10.6333,-61.3833,519
Nidda,50.4128,9.0092,532
Monzon,41.91,0.19,396
Fern Down,50.81,-1.9,684
Balaguer,41.79,0.805,396
Tabara Arriba,18.5694,-70.8792,384
Fornaka,35.7517,-0.0161,217
Pirapora do Bom Jesus,-23.3972,-47.0028,638
Kappiyara,8.2466,77.2617,291
Fanandrana,-18.1944,49.3792,856
Mount Holly,35.3136,-81.0073,775
Bexbach,49.3494,7.2594,738
Arsanjan,29.9142,53.3058,8
Camano,48.1865,-122.4708,513
San Jose,12.531,124.487,18
Valluvandad,11.0996,76.1972,33
Vettikattiri,11.1167,76.1833,33
Stowbtsy,53.4833,26.7333,624
Gretna,29.9101,-90.0515,219
Nelidovo,56.2167,32.8,547
Sao Miguel do Tapuio,-5.5,-41.3333,340
Abare,-8.7167,-39.1167,376
Dingjiagouxiang,35.5307,105.0207,275
Damme,52.5208,8.1986,199
Stuart,27.1959,-80.2444,538
Jacksonville,39.7292,-90.2317,182
Terenos,-20.4419,-54.86,803
El Carmen de Chucuri,6.6981,-73.5111,772
Cerrillos,-24.9,-65.4833,662
Otrokovice,49.21,17.5308,89
Carire,-3.9508,-40.4728,214
Pupri,26.4708,85.7031,855
Manullahpatti,26.0619,87.1751,921
Siloam Springs,36.1844,-94.5315,680
Woodmere,40.6375,-73.7219,658
Saint-Maximin-la-Sainte-Baume,43.4532,5.8614,553
Inza,53.85,46.35,84
Stegen,47.476,8.77,621
Oborniki,52.65,16.8167,653
Ban Mae Ka Hua Thung,19.0942,99.9136,87
Daimiel,39.0833,-3.6167,909
Asarcik,41.0314,36.2683,210
Pinili,17.954,120.527,915
La Primavera,5.4906,-70.4092,500
Limay,48.9942,1.7367,293
Eastlake,41.6581,-81.4322,295
Gostynin,52.4167,19.4667,64
Lobogo,6.6333,1.9,997
Longjia,36.0962,113.419,597
Naklo nad Notecia,53.1403,17.5928,64
Karacasu,37.7308,28.6061,255
Yayas de Viajama,18.6,-70.92,384
Colbun,-35.7,-71.4167,990
Benito Juarez,20.8833,-98.2,70
Sao Francisco de Assis,-29.5503,-55.1311,525
Vittal,12.766,75.122,876
Ambolomadinika,-21.95,47.4333,746
Sokolka,53.4,23.5,171
San Jorge,-31.8961,-61.8597,351
Iskilip,40.7361,34.4739,210
Sam Phran,13.727,100.2153,456
Totoro,2.5117,-76.4003,980
Omallur,9.2468,76.751,579
Veliko Gradiste,44.75,21.5167,674
Ubaitaba,-14.3,-39.3333,280
Zhongguyue,38.2833,113.8667,415
Restrepo,4.25,-73.5667,352
Barrhead,55.801,-4.389,709
Capua,41.1056,14.2139,2
Chedaopo,36.4008,106.7351,743
Savsat,41.2433,42.3639,733
Tijucas do Sul,-25.9333,-49.1833,325
El Dorado,33.2184,-92.664,736
Storrs,41.8083,-72.2514,131
Bel Air,-20.2582,57.7545,232
Polyarnyy,69.2,33.4667,223
Lousa,40.1167,-8.25,79
New Philadelphia,40.486,-81.4401,295
Pirayu,-25.48,-57.23,480
Siderno Marina,38.2667,16.3,414
Raghunathpur,26.1145,87.159,921
Bakouma,5.6986,22.7833,361
Abejorral,5.7894,-75.4281,10
Amacuzac,18.6,-99.37,401
San Alejo,13.4333,-87.9667,690
Herve,50.6333,5.8,83
Boqueirao,-7.4819,-36.135,748
Sigus,36.1167,6.7833,247
Arauco,-37.25,-73.3167,130
Yondo,7.0,-73.9167,403
Raghunathpur,25.844,86.9697,921
Neder-Over-Heembeek,50.9,4.3833,634
Bad Wildungen,51.1167,9.1167,27
Palau,27.9167,-101.4167,589
Para,5.5167,-7.3333,451
Marcon,45.5667,12.3,522
Laatatra,32.6315,-8.4148,580
Srbac,45.0958,17.5192,723
Manganj,26.1388,86.9944,921
Putte,51.05,4.6333,634
Zamora,-4.0692,-78.9567,77
Santos Reyes Nopala,16.1,-97.15,793
Inkollu,15.83,80.2,1
Eldama Ravine,0.05,35.7167,321
Aja,30.9414,31.2942,127
Maesteg,51.61,-3.65,379
Saint Andrews,56.3404,-2.7955,80
Chakkuvarakal,8.9833,76.85,579
San Jorge,11.9833,124.8167,18
Ziar nad Hronom,48.5842,18.8608,89
Muhradah,35.25,36.5833,528
Quanzhang,35.6613,111.1049,816
Peruvanthanam,9.55,76.9167,579
Rayappanpatti,9.7997,77.2372,579
Zephyrhills,28.2409,-82.1797,345
Krishnapuram,10.3667,76.15,33
Cortland,42.6004,-76.1784,461
Compostela,21.2333,-104.9,6
Agua Branca,-5.89,-42.6378,62
Ait Majdane,31.8514,-6.9658,332
Trossingen,48.0756,8.6361,621
Cerca Carvajal,19.2667,-71.95,88
Boissy-Saint-Leger,48.7511,2.5106,293
Catarman,9.13,124.68,887
Alcochete,38.75,-8.9667,350
Roznava,48.6583,20.5308,501
Sagrada Familia,-35.0,-71.3833,990
Wayne,42.2774,-83.3877,392
Piritiba,-11.7333,-40.5667,566
Tak,16.8711,99.125,931
Ban Thum,16.4523,102.7225,825
Sirari,-1.2244,34.4383,321
Barhampur,26.3023,85.7476,855
Kambla,12.9607,74.9332,876
Kisoro,-1.285,29.685,706
Bistaria,26.1262,87.23,921
Arroio Grande,-32.2378,-53.0869,388
Khutaha,25.2645,86.0598,297
Lemont,41.6695,-87.9838,263
Clemson,34.6837,-82.8124,420
Gomec,39.3911,26.84,922
Palaiyam,10.7256,78.1354,700
Mawkanin,15.5106,97.8533,931
Son en Breugel,51.5167,5.5,408
Penn,39.7994,-76.9642,0
Le Pontet,43.965,4.8606,767
Cameli,37.0708,29.3453,255
Glencoe,-28.1833,30.15,207
Punnayur,10.65,76.0,33
Colchester,44.5545,-73.2168,59
Morarano-Gara,-18.71,48.27,260
Waalre,51.4,5.4667,408
Lattes,43.57,3.9094,767
Aliyabad,12.6317,79.2164,524
Takoma Park,38.981,-77.0028,586
Koriapatti,26.1149,86.9905,921
Swellendam,-34.0231,20.44,441
Yeniseysk,58.4667,92.1333,833
Al `Asharah,34.9203,40.5594,544
Scarborough,11.1833,-60.7375,519
Etacheri,10.6028,76.6444,33
Sona,45.4333,10.8333,57
Mitake,35.4344,137.1307,835
Kempele,64.9125,25.5083,783
Vayalpad,13.65,78.6333,468
Oak Grove,45.4156,-122.6349,248
Esperanza,11.7369,124.0417,18
Shangjing,24.5601,114.8943,436
Shanglingcun,24.6076,114.9939,436
Harinakunda,23.65,89.0333,577
Duijiang,27.0782,105.5256,517
Kirksville,40.1986,-92.5752,811
Esquimalt,48.4306,-123.4147,14
Polignano a Mare,41.0,17.2167,930
Rio Bananal,-19.265,-40.3328,189
Bonnyrigg,55.8747,-3.1031,709
Turuvekere,13.1637,76.6664,329
Shirva,13.2465,74.8444,876
Norcross,33.9379,-84.2065,530
Mistrato,5.3,-75.8833,623
Dabas,47.189,19.3126,885
Attimarappatti,8.7297,78.1169,291
Garching bei Munchen,48.25,11.65,285
Guidan Roumdji,13.6575,6.6958,269
Boljoon,9.63,123.43,866
Yesilhisar,38.35,35.0867,145
Villorba,45.7333,12.2333,522
Matagob,11.1469,124.4733,450
Manin,33.6422,36.2978,780
Gunjur,13.1833,-16.7667,808
Krasnystaw,51.0,23.1667,817
Quedgeley,51.825,-2.28,684
Malacacheta,-17.8419,-42.0769,849
Ivanovka,42.8864,75.0822,15
Strzelce Opolskie,50.5,18.2833,506
Rocca di Papa,41.7611,12.7092,270
St. Matthews,38.2497,-85.6384,633
Sulaco,14.9167,-87.2667,266
Plast,54.3833,60.8167,784
Ebino,32.0453,130.8108,799
Libertad,11.769,121.9189,688
Elankur,11.1333,76.1667,33
Moloacan,17.9833,-94.35,185
Tenango de Doria,20.3356,-98.2267,70
Piratini,-31.4478,-53.1039,388
Mendes,-22.5269,-43.7328,992
Baxt,40.7139,68.6933,268
San Antonio de Ibarra,0.3627,-78.1307,143
Eksambe,16.42,74.58,972
Goodlettsville,36.333,-86.7026,630
Cafelandia,-21.8025,-49.61,198
Buguda,19.8081,84.7908,495
Kudavasal,10.8582,79.4823,883
Sahel,34.9667,-4.55,648
Puerto Guzman,0.9703,-76.5858,143
Ilam,26.908,87.926,921
Puerto Rico,-26.8,-55.0167,862
Stockach,47.8514,9.0114,621
Scott,40.3875,-80.0791,613
Coalinga,36.142,-120.3242,498
Numbrecht,50.9053,7.5422,622
Biyahmu,29.3675,30.8528,685
Ciudad Hidalgo,14.6792,-92.1497,360
Karukh,34.4922,62.5922,752
Augustinopolis,-5.4658,-47.8878,272
Zhoujia,35.2976,108.0347,743
Bhucho Mandi,30.2129,75.0969,626
Ambatolahy,-20.0,45.5333,916
Villa Sarmiento,-34.6333,-58.5667,47
Croata,-4.4,-40.9108,214
Pajapan,18.2667,-94.6833,185
Budva,42.2881,18.8425,320
Kushk,33.2956,61.9522,752
Urucuia,-16.1308,-45.7425,533
Shin-Kamigoto,32.9844,129.0733,343
South Ogden,41.1722,-111.9576,69
El Reno,35.5429,-97.966,110
Fairview,40.1735,-76.8655,0
Tepatlaxco,19.0667,-97.9667,635
Dharampuri,22.1495,75.3444,515
Umirim,-3.6833,-39.3333,214
Corbelia,-24.8,-53.3,17
Vallieres,19.4333,-71.9167,88
Anantavur,10.8925,75.9983,33
Saluzzo,44.65,7.4833,616
Pocinhos,-7.0769,-36.0608,161
South Venice,27.0444,-82.4155,230
Phayao,19.1653,99.9036,87
Cafarnaum,-11.7,-41.4667,566
Samana,5.5833,-74.9167,10
Talitay,7.0353,124.3758,499
Vladimirci,44.6167,19.7833,123
Cruz do Espirito Santo,-7.1333,-35.1,161
Bluffdale,40.4744,-111.9381,69
Gainesville,33.639,-97.1487,354
West Columbia,33.9932,-81.0936,775
Guanagazapa,14.2333,-90.65,762
Gautampura,22.9866,75.5192,515
Morganton,35.7408,-81.7002,775
Karkamb,17.863,75.2981,226
Falea,12.2647,-11.275,493
Marche-en-Famenne,50.2167,5.3333,83
Kiyama,33.4333,130.5167,343
Dar Chaifat,32.55,-7.5,857
Veternik,45.2533,19.7608,123
Chamalieres,45.7744,3.0678,394
Sibutao,8.6131,123.4797,96
Mandvi,21.15,73.18,67
Puurs,51.0761,4.2803,634
Los Lunas,34.8115,-106.7803,705
Laguna Woods,33.6099,-117.7299,30
Bon Air,37.5187,-77.5713,586
Tasquillo,20.6167,-99.25,958
Krasnokumskoye,44.1778,43.5,357
Rojales,38.0833,-0.7167,755
Suvorov,54.15,36.55,404
Woodhouse,53.358,-1.373,620
Karachev,53.1167,34.9667,547
Albino,45.7606,9.7969,336
Royston,52.0471,-0.0202,218
Pecanha,-18.5489,-42.5569,823
Abdullahnagar,25.7683,87.5557,921
Rio Pomba,-21.2667,-43.1667,992
Tabernes de Valldigna,39.0722,-0.2658,16
Nedugula,11.4764,76.8904,800
Lakhnaur,26.202,86.309,855
Rozdilna,46.8486,30.0792,206
Puerto Aysen,-45.4,-72.6833,977
Patan,23.2864,79.6896,945
Brielle,51.9,4.1667,954
Nova Era,-19.75,-43.0378,823
Nisang,29.69,76.75,981
Lubang,13.8586,120.1228,598
Montemor-o-Novo,38.65,-8.2167,350
Sinzig,50.5453,7.2519,622
Reota,25.8194,86.3061,440
Forio,40.7333,13.85,2
Bramhall,53.357,-2.164,92
Mehran,33.1208,46.1642,548
Kahoku,38.4264,140.3144,590
Derhachi,50.1114,36.1219,73
Seoni Chhapara,22.3939,79.5424,945
Totutla,19.2167,-96.9667,635
Remagen,50.5786,7.2306,622
Pescantina,45.4833,10.8667,57
Anosiarivo,-19.9167,47.0333,963
Guaranda,8.4672,-74.5367,403
Santa Lucia Milpas Altas,14.5833,-90.6833,762
Nahazari,22.4347,88.2487,233
Cham,49.2167,12.65,750
Kolokonde,9.9,1.7667,56
Camocim de Sao Felix,-8.35,-35.7667,748
Zaslawye,54.0083,27.2847,624
Loboc,9.63,124.03,866
Osuna,37.2333,-5.1,927
Bahon,19.4696,-72.1147,88
Olivehurst,39.0795,-121.5566,656
Conyers,33.6646,-83.9966,530
Viradouro,-20.8731,-48.2969,543
Murray,36.6146,-88.3207,630
New Castle,39.9191,-85.3697,774
San Isidro,12.9319,-86.1953,806
Colon,9.9096,-84.262,114
Calayan,19.2619,121.4753,118
Awlouz,30.7,-8.15,580
Babenhausen,49.9667,8.95,532
Karahia,26.4054,86.149,855
Isola Capo Rizzuto,38.9589,17.0956,414
Buckingham,45.5889,-75.4164,707
Ummannur,8.95,76.7833,579
Namminikara,10.4392,76.268,33
Jhagarua,26.0059,86.3496,440
Beinasco,45.0167,7.5833,616
Fraserpet,12.4587,75.9605,445
Borda da Mata,-22.2739,-46.165,3
Douetire,16.5736,-3.3719,704
Rio Claro,-22.7228,-44.1358,142
Yutz,49.3594,6.1892,738
Odaipatti,9.8323,77.4433,700
Miedzyrzecz,52.4483,15.5883,653
Bolhrad,45.6672,28.6128,599
Jomboy Shahri,39.6989,67.0933,74
Bry-sur-Marne,48.8411,2.5222,293
Martahalli,11.9919,77.4972,148
Wahiawa,21.5012,-158.0178,28
Bhagabanpur,24.7765,88.0217,737
Kawa,17.0897,96.4663,839
Curti,15.4167,74.0167,102
Ziracuaretiro,19.4333,-101.9167,952
Pyskowice,50.3833,18.6167,506
Sao Domingos do Prata,-19.865,-42.9678,823
Abelardo Luz,-26.5647,-52.3283,106
Wilton,43.1502,-73.7276,497
Cat,39.6111,40.9789,733
Banni,25.4692,86.6068,440
Plunge,55.9167,21.85,907
Mareth,33.6333,10.3,681
Balma,43.6111,1.4994,194
Central Saanich,48.5142,-123.3839,14
Solrod Strand,55.5167,12.2167,276
Villanueva del Pardillo,40.4833,-3.9667,237
Mula,38.0419,-1.4906,755
Louth,53.3669,-0.0061,620
Nea Erythraia,38.0833,23.8167,53
Kurugodu,15.346,76.836,923
Santa Maria di Sala,45.5,12.0333,522
Streetsboro,41.2396,-81.3456,295
Woodcrest,33.8789,-117.3687,30
Wangaratta,-36.3583,146.3125,12
Gunjapalle,14.3845,77.9495,329
Kelsterbach,50.0617,8.5311,532
Nizhnyaya Salda,58.0667,60.7167,810
Ban Song,8.6603,99.3768,284
Arpacay,40.8483,43.3317,315
Raychikhinsk,49.7833,129.4167,453
Paoua,7.25,16.4333,383
Holmdel,40.3768,-74.1725,328
Lalibela,12.0317,39.0411,54
Mujikharf,38.85,69.8833,222
Barhan,27.3299,78.1896,877
Sanwer,22.9742,75.8271,515
Ayacucho,-37.1333,-58.4667,788
Gescher,51.9569,7.0056,796
Milla'ab,31.4737,-4.7424,560
Oued el Kheir,35.9503,0.3808,584
Betio,1.35,172.9333,290
Villa Rica,33.7294,-84.9177,530
Viljandi,58.3667,25.6,512
Glassmanor,38.8181,-76.9833,586
Ketama,34.9158,-4.5686,648
Bad Langensalza,51.1081,10.6467,27
Sestri Levante,44.2667,9.4,336
Sainte-Catherine,45.4,-73.58,59
Lumbreras,37.5633,-1.8072,755
Kembhavi,16.65,76.5333,226
Ibrahimpatan,17.1017,78.6294,382
Skadovsk,46.1167,32.9167,367
Hednesford,52.7115,-2.0006,402
Santa Elena,13.3833,-88.4167,690
Kadogawa,32.4711,131.6461,799
Tonj,7.28,28.68,884
Kamudi,9.409,78.3679,700
Valenzano,41.05,16.8833,930
Gothini,26.1626,84.0379,35
Shumikha,55.2333,63.3,784
Yerrapalem,16.15,80.03,1
Sedeh Lanjan,32.3786,51.3178,552
Padre Paraiso,-17.0667,-41.4833,849
Galaz,34.55,-4.8,648
Mori,34.8333,137.9333,835
Pecel,47.4893,19.3354,885
Riva del Garda,45.8833,10.85,57
New Amsterdam,6.25,-57.5167,719
Guardamar del Segura,38.0897,-0.655,755
Mau Dhaneshpur,25.5899,85.8337,297
Betroka,-23.2683,46.1044,650
Krasnoslobodsk,48.7,44.5667,409
Johnstown,40.3499,-104.9482,166
Mudukulattur,9.344,78.5138,700
Matam,15.6167,-13.3333,618
Manno,34.2,133.8333,712
Tagana-an,9.6964,125.5825,887
Dijiasuoxiang,35.6883,105.2586,275
Ain Zaouia,36.55,3.8944,575
Uryzhar,47.09,81.6228,913
Muniz Freire,-20.4639,-41.4128,189
El Kouif,35.5,8.3167,247
Miharu,37.441,140.4926,590
Suesca,5.1,-73.8,352
Pital,10.6024,-84.2474,114
Betulia,6.1122,-75.9839,10
Schwarzenbek,53.5042,10.4792,491
Villiers,-27.0333,28.6,207
Mohacs,45.9959,18.6798,723
Jenison,42.9063,-85.8269,683
As Suqaylibiyah,35.3697,36.38,528
Chadchan,17.3126,75.6581,226
Pohadi,26.0387,86.1612,855
Mecayapan,18.2167,-94.8333,185
Otacilio Costa,-27.5667,-50.1167,863
Fort Thomas,39.0801,-84.4518,146
Cajamarca,4.4167,-75.5,623
Schwalbach,49.2833,6.8167,738
Sierpc,52.8833,19.6667,64
Tiogollo,10.3408,-74.7333,717
Maranello,44.5333,10.8667,57
Charipara,20.45,84.4,495
Almolonga,14.8122,-91.4944,360
Namayingo,0.345,33.88,947
Dombovar,46.382,18.1422,885
Kanrangana,12.2208,-5.0333,471
Mundo Novo,-11.8589,-40.4719,566
Ban Pong,13.8174,99.883,456
Holzwickede,51.5,7.6167,622
Saram,23.7625,85.83,334
Poyo,42.4333,-8.6667,640
Chorhat,24.4274,81.6695,364
Krupanj,44.3667,19.3667,723
Guryevsk,54.7833,20.6167,769
Barbastro,42.0361,0.1264,396
Thorne,53.6083,-0.9583,620
Fortim,-4.45,-37.7833,514
Port Hope,43.95,-78.3,95
Keota,25.644,85.8287,297
Jawkatia,26.7308,84.6263,827
West Lampeter,39.9947,-76.256,0
Horn-Bad Meinberg,51.8833,8.9667,27
Porciuncula,-20.9628,-42.0408,189
Pont-a-Celles,50.5,4.35,634
Kouka,11.9,-4.3333,471
Santo Antonio do Amparo,-20.9458,-44.9189,375
Talwandi Bhai,30.8622,74.9285,626
Brand,50.7489,6.165,83
Toledo,7.3131,-72.4875,500
Bad Munstereifel,50.5531,6.7661,83
Bethpage,40.7495,-73.4856,658
Houghton Regis,51.9039,-0.5247,218
Garwolin,51.9,21.6333,563
Pollensa,39.8772,3.0164,892
Amesbury,42.853,-70.9446,131
Zebala,12.31,-5.1569,471
Osny,49.06,2.0633,293
Baie de Henne,19.6667,-73.2,88
Lebanon,40.0324,-86.4551,774
Thornton,53.7898,-1.8504,620
Kukraun,25.6858,87.1638,126
Norrtalje,59.7667,18.7,937
Mulki,13.1,74.8,876
Arinos,-15.9119,-46.0964,533
Senges,-24.1,-49.4833,325
Sanary-sur-Mer,43.118,5.8014,553
Kulasegaram,8.3667,77.3,291
Moroni,-11.699,43.256,494
Shongzhy,43.5417,79.4703,282
Hernando,34.85,-89.9921,359
Staphorst,52.65,6.2167,796
Benavente,42.0031,-5.6742,472
Dehti,26.2115,87.5513,921
Elliniko,37.8667,23.7333,53
Maigh Nuad,53.3816,-6.591,242
Oskarshamn,57.265,16.45,296
Tecolotlan,20.1,-103.8333,660
Rattaphum,7.1412,100.2905,475
Rancho Mirage,33.7635,-116.4271,30
San Juan Nonualco,13.5072,-88.8997,690
Stanford,37.4252,-122.1674,134
Baymak,52.5833,58.3167,903
Capistrano,-4.4667,-38.9167,514
G`uzor,38.6208,66.2481,74
Kinel'-Cherkassy,53.4683,51.4775,744
Illizi,26.505,8.4822,252
Venturosa,-8.5747,-36.8742,376
Heanor,53.014,-1.354,620
Friern Barnet,51.6126,-0.1584,218
Milton,53.05,-2.142,92
Khanpur,28.53,78.05,877
Dharmapuri,18.9475,79.094,970
Mariakerke,51.0728,3.6761,286
Baturbari,26.2281,87.4714,921
Laurel,31.6956,-89.1449,219
North Druid Hills,33.8185,-84.3254,530
Mettuppalaiyam,11.4325,77.6658,148
Stafford,29.6271,-95.5654,55
Gunzenhausen,49.1147,10.7542,914
Marmande,44.5,0.17,454
Shelbyville,38.2067,-85.2292,633
Oerlinghausen,51.9667,8.6667,199
Nadugadda,16.6241,79.4448,240
Bawgalegyi,18.9144,96.7856,839
Les Clayes-sous-Bois,48.8167,1.9833,293
Hatfield,53.58,-1.0,620
Amarante,-6.2408,-42.855,62
Inverness,46.2,-61.1,173
Heilbad Heiligenstadt,51.3789,10.1386,27
Kangaba,11.9333,-8.4167,265
Ejutla de Crespo,16.5672,-96.7308,793
Jaguaretama,-5.6167,-38.7667,514
Cipo,-11.1,-38.5169,22
Pavumba,9.0597,76.8889,579
Abadiania,-16.1,-48.8,124
Aurora,41.3118,-81.345,295
Resplendor,-19.3333,-41.25,189
Littau,47.05,8.2667,151
Souaflia,35.85,0.3333,584
Minakami,36.6786,138.9991,4
Belmopan,17.2514,-88.7669,609
Buford,34.1192,-83.9903,530
Bendorf,50.4297,7.5703,622
Monselice,45.2333,11.75,522
Castelfiorentino,43.6,10.9667,732
Cukurca,37.2469,43.6117,288
Bakeshiyingcun,40.7237,117.193,46
Martigny,46.1,7.0667,898
Belakoba,26.59,88.589,346
Pisaflores,21.1933,-99.005,70
Bareggio,45.4667,8.9833,336
Clayton,38.6444,-90.3303,182
Bailen,38.0833,-3.7667,256
Terzigno,40.8,14.5,2
Avenel,40.5842,-74.2716,328
Durlesti,47.0333,28.95,206
Carnaubal,-4.1669,-40.9428,214
Itacarambi,-15.1017,-44.1067,533
Kretinga,55.89,21.2422,769
Port-a-Piment,18.25,-74.1,88
Marktredwitz,50.0,12.0667,164
L'Isle-d'Abeau,45.6233,5.2305,807
Raiyam,26.2702,86.2071,855
Piera,41.5222,1.7494,396
Chouafaa,34.7667,-6.05,39
Shahritus,37.2667,68.1333,222
Carmo,-21.9339,-42.6089,992
Akassato,6.5,2.3667,177
Lerida,4.9,-74.9167,352
Banabuiu,-5.2833,-38.8667,514
Anori,-3.7728,-61.6442,459
Digne-les-Bains,44.0933,6.2364,97
Danville,37.6418,-84.7777,633
Badantola,25.2517,87.842,126
Araruna,-6.5578,-35.7419,161
Glen Parva,52.5867,-1.1617,402
Mont-Organise,19.4,-71.7833,88
Dormentes,-8.4469,-40.7708,942
Flowing Wells,32.2937,-111.011,121
Sudipen,16.9,120.47,915
Batufah,37.1744,43.0132,288
Forssa,60.8167,23.625,637
Cherakara,8.8456,76.7164,579
Calhoun,34.491,-84.9386,530
North Decatur,33.8074,-84.2889,530
Lyepyel,54.875,28.6944,624
Trstenik,43.6167,20.9833,674
Bad Worishofen,48.0058,10.5969,285
Bedford,41.225,-73.6673,658
Cacimba de Dentro,-6.6419,-35.79,161
Jouy-le-Moutier,49.0117,2.0397,293
Padugupadu,14.4885,79.9923,228
Neerpelt,51.2333,5.4333,83
Al Harah,33.05,36.0,34
Nederweert,51.2833,5.75,83
Alcantara,12.2584,122.0543,688
Shek Tong Tsui,22.2871,114.1357,149
Villa Isabela,19.82,-71.05,384
Hinsdale,41.8007,-87.9273,263
Zandvoort,52.3667,4.5333,954
Guoxing,24.055,120.87,902
Castilleja de la Cuesta,37.3833,-6.05,422
Sume,-7.65,-36.9167,376
Conceicao do Almeida,-12.6178,-39.9558,363
Iati,-9.05,-36.85,829
Traiguen,-38.25,-72.6833,130
Cluses,46.0611,6.5794,898
Cottingham,53.7822,-0.4136,620
Calnali,20.9,-98.5833,70
Bellaire,29.704,-95.4621,55
Pinewood,25.8697,-80.2174,538
Massaranduba,-26.6108,-49.0078,863
Peka,-28.9667,27.7667,136
Pocao de Pedras,-4.75,-44.9333,62
Tizi Rached,36.6667,4.1833,570
Sinnai,39.3,9.2,502
Konstantinovsk,47.5667,41.0833,603
Itirapina,-22.2528,-47.8228,543
Kayaralam,12.0,75.4167,445
Tanque Novo,-13.5458,-42.4908,979
Malta,42.9853,-73.7879,497
Swansea,41.7571,-71.212,131
Konstancin-Jeziorna,52.0833,21.1167,563
Cassia,-20.5828,-46.9219,3
Tejucuoca,-4.0167,-39.5167,214
Tlahuelilpan,20.1297,-99.2286,958
Joaquim Gomes,-9.1328,-35.7478,748
Mayuge,0.4578,33.48,947
Bom Sucesso,-21.0328,-44.7578,375
Sake,-1.5741,29.0413,188
Settiyarpatti,9.3935,77.4935,291
Monsenhor Tabosa,-4.7833,-40.0667,214
Majitha,31.7571,74.9589,38
Sawankhalok,17.3099,99.8263,267
